"Q_Lemma","Q_Task","Q_PL_Form","StartDate","EndDate","Duration (in seconds)","S_Participant_ID","S_Consent","S_Age","S_EN_Level","S_EN_Exposure","S_L1","S_L2s","S_Regional_Background","OB_Messe","OB_Teil","OB_Fach","OB_Kind","OB_Floß","OB_Klöster","OB_Bett","Q_List","Q_ID","Q_Response","Q_Gender","Q_Lemma_HasRhymes","Q_PL_Label","Q_PL_HasUmlaut","Q_PL_Suffix"
"spand","production","spände","2020-07-12 07:34:07","2020-07-12 07:41:18",431,"R_2rUcqlPMhxL3xnN","Ja, ich nehme teil.","18-24","B1","Mehr als 10 Stunden pro Woche","Deutsch","","44263, Dortmund, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q10","Spände","der","rhymes","umlaut_e",TRUE,"e"
"spand","production","spande","2020-07-12 07:28:53","2020-07-12 07:50:07",1273,"R_24OUD54KysNBmlr","Ja, ich nehme teil.","18-24","B2","Mehr als 10 Stunden pro Woche","Deutsch","Nein","49401, Damme, DEU","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q10","Spande","der","rhymes","e",FALSE,"e"
"vag","production","vägge","2020-07-01 09:46:18","2020-07-01 09:53:07",408,"R_3PM4ks6KrGCvOv5","Ja, ich nehme teil.","35-44","C2","Mehr als 10 Stunden pro Woche","deutsch","Französisch B1","53859, Niederkassel, DE ","Messer","Teile","Fächer","Kinder","Flösse","Klöster","Betten",1,"Q12","Vägge","die","rhymes","other",FALSE,"other"
"vag","production","vägen","2020-07-01 09:49:32","2020-07-01 09:57:21",468,"R_2tM4UxYyqxb0XXH","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch, Portugiesisch","Portugiesisch (Muttersprache) Französisch (A2)","1000, Lissabon, PT","Messer","Teile","Fächer","Kinder","Flösse","Klöster","Betten",1,"Q12","Vägen","die","rhymes","other",FALSE,"other"
"vag","production","vagen","2020-07-01 09:59:09","2020-07-01 10:07:01",471,"R_1CBKgs4MfZK1Pye","Ja, ich nehme teil.","35-44","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch English","","02785","Messer","Teile","Fächer","Kinder","Flösse","Kloster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vagen","2020-07-12 06:15:06","2020-07-12 06:19:38",272,"R_3p4jx7u9GRg1dyZ","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","","16761, Hennigsdorf, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vagen","2020-07-12 06:21:31","2020-07-12 06:25:54",263,"R_3gOyhtrRmVBghig","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","","55543, Bad Kreuznach, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vagen","2020-07-12 06:18:20","2020-07-12 06:26:16",475,"R_3IDOdU0NRaTuCk1","Ja, ich nehme teil.","55-64","C2","5-10 Stunden pro Woche","Deutsch","Französisch (B1), Spanisch, Italienisch (A2)","38000, Braunschweig, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vagen","2020-07-12 06:21:39","2020-07-12 06:27:11",331,"R_Q0JL4J2VczphiJr","Ja, ich nehme teil.","25-34","C2","5-10 Stunden pro Woche","Deutsch","Mandarin B2","5116, Schinznach Bad, CH","Messer","Teile","Fächer","Kinder","Flosse","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vagen","2020-07-12 06:21:35","2020-07-12 06:28:48",432,"R_2DOhiPf9EtW2Y2x","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","37431, Bad Lauterberg, DE","Messer","Teile","Fächer","Kinder","Fllöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vags","2020-07-12 06:23:12","2020-07-12 06:28:55",343,"R_2z8fgfdAkq0YY64","Ja, ich nehme teil.","25-34","C1","5-10 Stunden pro Woche","Deutsch","","91058","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q12","Vags","die","rhymes","s",FALSE,"s"
"vag","production","vags","2020-07-12 06:22:43","2020-07-12 06:31:06",503,"R_SUEY06t56XDFqhz","Ja, ich nehme teil.","55-64","C2","Mehr als 10 Stunden pro Woche","deutsch","englisch, lebe seit 22 jahren in den usa, so bermutlich C2","70199 Stuttgart, germany","messe","teile","fächer","kinder","flösse","klöster","betten",1,"Q12","vags","die","rhymes","s",FALSE,"s"
"vag","production","vage","2020-07-12 06:27:22","2020-07-12 06:36:30",548,"R_1LjR0iqoHsVZnkQ","Ja, ich nehme teil.","25-34","B2","5-10 Stunden pro Woche","Deutsch","","59077, Hamm, DE","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",1,"Q12","Vage","die","rhymes","e",FALSE,"e"
"vag","production","vagen","2020-07-12 06:31:42","2020-07-12 06:37:15",333,"R_qDzNZSMpV1mI1IB","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch A2, Schwedisch A1","85049 Ingolstadt, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vagen","2020-07-12 06:36:30","2020-07-12 06:40:16",226,"R_3FPxA88fzyMnAXC","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","52072, Aachen, Deutschland","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vage","2020-07-12 06:42:34","2020-07-12 06:48:10",335,"R_3qaMggramR6n4bL","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch B2","83324 Grassau, DE","Messer","Teile","Fächer","Kinder","Flösse","Klöster","Betten",1,"Q12","Vage","die","rhymes","e",FALSE,"e"
"vag","production","vagen","2020-07-12 06:48:54","2020-07-12 06:54:07",312,"R_1dmkiEfttSi2VPz","Ja, ich nehme teil.","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","","70839, Gerlingen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vage","2020-07-12 06:46:13","2020-07-12 06:55:12",539,"R_2tAaQEqMdv7YcSA","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch A2, Japanisch B1, Indonesisch B1","33602, Bielefeld, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q12","Vage","die","rhymes","e",FALSE,"e"
"vag","production","vagen","2020-07-12 06:51:53","2020-07-12 06:57:24",331,"R_R9UjKTMxO5bBvFv","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch, Russisch","","44141","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","väge","2020-07-12 07:05:31","2020-07-12 07:10:33",302,"R_2spPTzYivUlRtvj","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","","51379, Leverkusen, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q12","Väge","die","rhymes","umlaut_e",TRUE,"e"
"vag","production","vaggen","2020-07-12 07:04:43","2020-07-12 07:11:00",377,"R_2aaTdWSy5iDoYHJ","Ja, ich nehme teil.","25-34","C1","5-10 Stunden pro Woche","Deutsch","A1","73033 Göppingen DE","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",1,"Q12","Vaggen","die","rhymes","other",FALSE,"other"
"vag","production","vagen","2020-07-12 07:06:51","2020-07-12 07:13:12",380,"R_CldueguKr6SH2md","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","deutsch","Französisch A2, Italienisch A1","12161 Berlin","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vage","2020-07-12 07:06:02","2020-07-12 07:14:30",507,"R_1DAcvc7ZdnEy3CP","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","17489, Greifswald, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vage","die","rhymes","e",FALSE,"e"
"vag","production","vägen","2020-07-12 07:08:51","2020-07-12 07:15:00",369,"R_2vbKJrKmP189t7w","Ja, ich nehme teil.","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch B2, Franzäsisch A2","91629 Weihenzell","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q12","Vägen","die","rhymes","other",FALSE,"other"
"vag","production","vagen","2020-07-12 07:12:30","2020-07-12 07:17:42",312,"R_3JsyrVwhS0STeIq","Ja, ich nehme teil.","25-34","B2","5-10 Stunden pro Woche","Deutsch","","69239 Neckarsteinach, Hessen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","väger","2020-07-12 07:12:56","2020-07-12 07:21:55",538,"R_2Eb0L9S3iW1ZcYb","Ja, ich nehme teil.","25-34","C1","5-10 Stunden pro Woche","Deutsch","Italienisch B2, Spanisch B1","24103, Kiel, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q12","Väger","die","rhymes","umlaut_er",TRUE,"er"
"vag","production","vage","2020-07-12 07:14:00","2020-07-12 07:23:21",561,"R_QcOSNdgajWbuujv","Ja, ich nehme teil.","35-44","A1","1-2 Stunden pro Woche","Deutsch","Nein","82362, Weilheim, DE","Messer","Teile","Fächer","Kinder","Flösse","Die Klöster","Betten",1,"Q12","Vage","die","rhymes","e",FALSE,"e"
"vag","production","väge","2020-07-12 07:05:49","2020-07-12 07:24:51",1142,"R_RxnL7vj4KtDgr4Z","Ja, ich nehme teil.","35-44","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch, Englisch,","Französisch c2","70190, Stuttgart, DEU","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",1,"Q12","Väge","die","rhymes","umlaut_e",TRUE,"e"
"vag","production","vägen","2020-07-12 07:24:08","2020-07-12 07:28:44",276,"R_3PgBmQ18iUksyZ1","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","54411, Hermeskeil, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vägen","die","rhymes","other",FALSE,"other"
"vag","production","vagen","2020-07-12 07:22:25","2020-07-12 07:29:27",421,"R_3HZkOJtqwpmt564","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","","49661, Cloppenburg, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vagen","2020-07-12 07:24:30","2020-07-12 07:32:57",507,"R_3etxhiqrAi0DYeK","Ja, ich nehme teil.","35-44","C1","Mehr als 10 Stunden pro Woche","Deutsch und Spanisch","Spanisch (Muttersprache), Niederländisch (C1), Franzözisch (B1)","30519, Hannover, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vagen","2020-07-12 07:30:16","2020-07-12 07:35:33",316,"R_3J5jVSjqrMtiSUp","Ja, ich nehme teil.","25-34","A1","1-2 Stunden pro Woche","Deutsch","","74081, Heilbronn, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"vag","production","vage","2020-07-12 07:33:57","2020-07-12 07:39:10",312,"R_C3UBZP21kqyvQtP","Ja, ich nehme teil.","18-24","B2","2-5 Stunden pro Woche","Deutsch","Französisch (A1)","14669","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q12","Vage","die","rhymes","e",FALSE,"e"
"vag","production","vage","2020-07-12 07:34:07","2020-07-12 07:41:18",431,"R_2rUcqlPMhxL3xnN","Ja, ich nehme teil.","18-24","B1","Mehr als 10 Stunden pro Woche","Deutsch","","44263, Dortmund, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vage","die","rhymes","e",FALSE,"e"
"vag","production","vagen","2020-07-12 07:28:53","2020-07-12 07:50:07",1273,"R_24OUD54KysNBmlr","Ja, ich nehme teil.","18-24","B2","Mehr als 10 Stunden pro Woche","Deutsch","Nein","49401, Damme, DEU","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q12","Vagen","die","rhymes","en",FALSE,"en"
"spert","production","sports","2020-07-01 09:46:18","2020-07-01 09:53:07",408,"R_3PM4ks6KrGCvOv5","Ja, ich nehme teil.","35-44","C2","Mehr als 10 Stunden pro Woche","deutsch","Französisch B1","53859, Niederkassel, DE ","Messer","Teile","Fächer","Kinder","Flösse","Klöster","Betten",1,"Q13","Sports","das","rhymes","other",FALSE,"other"
"spert","production","spertte","2020-07-01 09:49:32","2020-07-01 09:57:21",468,"R_2tM4UxYyqxb0XXH","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch, Portugiesisch","Portugiesisch (Muttersprache) Französisch (A2)","1000, Lissabon, PT","Messer","Teile","Fächer","Kinder","Flösse","Klöster","Betten",1,"Q13","Spertte","das","rhymes","other",FALSE,"other"
"spert","production","sperter","2020-07-01 09:59:09","2020-07-01 10:07:01",471,"R_1CBKgs4MfZK1Pye","Ja, ich nehme teil.","35-44","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch English","","02785","Messer","Teile","Fächer","Kinder","Flösse","Kloster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperte","2020-07-12 06:15:06","2020-07-12 06:19:38",272,"R_3p4jx7u9GRg1dyZ","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","","16761, Hennigsdorf, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperte","2020-07-12 06:21:31","2020-07-12 06:25:54",263,"R_3gOyhtrRmVBghig","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","","55543, Bad Kreuznach, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperte","2020-07-12 06:18:20","2020-07-12 06:26:16",475,"R_3IDOdU0NRaTuCk1","Ja, ich nehme teil.","55-64","C2","5-10 Stunden pro Woche","Deutsch","Französisch (B1), Spanisch, Italienisch (A2)","38000, Braunschweig, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperte","2020-07-12 06:21:39","2020-07-12 06:27:11",331,"R_Q0JL4J2VczphiJr","Ja, ich nehme teil.","25-34","C2","5-10 Stunden pro Woche","Deutsch","Mandarin B2","5116, Schinznach Bad, CH","Messer","Teile","Fächer","Kinder","Flosse","Klöster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperten","2020-07-12 06:21:35","2020-07-12 06:28:48",432,"R_2DOhiPf9EtW2Y2x","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","37431, Bad Lauterberg, DE","Messer","Teile","Fächer","Kinder","Fllöße","Klöster","Betten",1,"Q13","Sperten","das","rhymes","en",FALSE,"en"
"spert","production","sperts","2020-07-12 06:23:12","2020-07-12 06:28:55",343,"R_2z8fgfdAkq0YY64","Ja, ich nehme teil.","25-34","C1","5-10 Stunden pro Woche","Deutsch","","91058","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q13","Sperts","das","rhymes","s",FALSE,"s"
"spert","production","sperts","2020-07-12 06:22:43","2020-07-12 06:31:06",503,"R_SUEY06t56XDFqhz","Ja, ich nehme teil.","55-64","C2","Mehr als 10 Stunden pro Woche","deutsch","englisch, lebe seit 22 jahren in den usa, so bermutlich C2","70199 Stuttgart, germany","messe","teile","fächer","kinder","flösse","klöster","betten",1,"Q13","sperts","das","rhymes","s",FALSE,"s"
"spert","production","sperter","2020-07-12 06:27:22","2020-07-12 06:36:30",548,"R_1LjR0iqoHsVZnkQ","Ja, ich nehme teil.","25-34","B2","5-10 Stunden pro Woche","Deutsch","","59077, Hamm, DE","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperter","2020-07-12 06:31:42","2020-07-12 06:37:15",333,"R_qDzNZSMpV1mI1IB","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch A2, Schwedisch A1","85049 Ingolstadt, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperte","2020-07-12 06:36:30","2020-07-12 06:40:16",226,"R_3FPxA88fzyMnAXC","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","52072, Aachen, Deutschland","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperte","2020-07-12 06:42:34","2020-07-12 06:48:10",335,"R_3qaMggramR6n4bL","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch B2","83324 Grassau, DE","Messer","Teile","Fächer","Kinder","Flösse","Klöster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperten","2020-07-12 06:48:54","2020-07-12 06:54:07",312,"R_1dmkiEfttSi2VPz","Ja, ich nehme teil.","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","","70839, Gerlingen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperten","das","rhymes","en",FALSE,"en"
"spert","production","sperter","2020-07-12 06:46:13","2020-07-12 06:55:12",539,"R_2tAaQEqMdv7YcSA","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch A2, Japanisch B1, Indonesisch B1","33602, Bielefeld, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperter","2020-07-12 06:51:53","2020-07-12 06:57:24",331,"R_R9UjKTMxO5bBvFv","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch, Russisch","","44141","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperte","2020-07-12 07:05:31","2020-07-12 07:10:33",302,"R_2spPTzYivUlRtvj","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","","51379, Leverkusen, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperrten","2020-07-12 07:04:43","2020-07-12 07:11:00",377,"R_2aaTdWSy5iDoYHJ","Ja, ich nehme teil.","25-34","C1","5-10 Stunden pro Woche","Deutsch","A1","73033 Göppingen DE","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",1,"Q13","Sperrten","das","rhymes","other",FALSE,"other"
"spert","production","sperte","2020-07-12 07:06:51","2020-07-12 07:13:12",380,"R_CldueguKr6SH2md","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","deutsch","Französisch A2, Italienisch A1","12161 Berlin","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperter","2020-07-12 07:06:02","2020-07-12 07:14:30",507,"R_1DAcvc7ZdnEy3CP","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","17489, Greifswald, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperter","2020-07-12 07:08:51","2020-07-12 07:15:00",369,"R_2vbKJrKmP189t7w","Ja, ich nehme teil.","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch B2, Franzäsisch A2","91629 Weihenzell","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperter","2020-07-12 07:12:30","2020-07-12 07:17:42",312,"R_3JsyrVwhS0STeIq","Ja, ich nehme teil.","25-34","B2","5-10 Stunden pro Woche","Deutsch","","69239 Neckarsteinach, Hessen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperter","2020-07-12 07:12:56","2020-07-12 07:21:55",538,"R_2Eb0L9S3iW1ZcYb","Ja, ich nehme teil.","25-34","C1","5-10 Stunden pro Woche","Deutsch","Italienisch B2, Spanisch B1","24103, Kiel, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperter","2020-07-12 07:14:00","2020-07-12 07:23:21",561,"R_QcOSNdgajWbuujv","Ja, ich nehme teil.","35-44","A1","1-2 Stunden pro Woche","Deutsch","Nein","82362, Weilheim, DE","Messer","Teile","Fächer","Kinder","Flösse","Die Klöster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
"spert","production","sperte","2020-07-12 07:05:49","2020-07-12 07:24:51",1142,"R_RxnL7vj4KtDgr4Z","Ja, ich nehme teil.","35-44","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch, Englisch,","Französisch c2","70190, Stuttgart, DEU","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",1,"Q13","Sperte","das","rhymes","e",FALSE,"e"
"spert","production","sperten","2020-07-12 07:24:08","2020-07-12 07:28:44",276,"R_3PgBmQ18iUksyZ1","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","54411, Hermeskeil, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",1,"Q13","Sperten","das","rhymes","en",FALSE,"en"
"spert","production","sperter","2020-07-12 07:22:25","2020-07-12 07:29:27",421,"R_3HZkOJtqwpmt564","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","","49661, Cloppenburg, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",1,"Q13","Sperter","das","rhymes","er",FALSE,"er"
